Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","024","Angola","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","287.08","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","37.93","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","13.92","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1684.9","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5949.76","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","176.94","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","64.99","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5723.42","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","251.39","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","160.12","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","18.57","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","19.21","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","8985.77","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","663.92","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","686.81","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","173.09","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","173.09","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","7.99","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","4.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","1.06","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.39","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","285.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","37.73","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","13.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","311532","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2219238.25","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5418.11","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","179460.36","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4482.12","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2040713.88","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","194.22","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","123.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","14.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","14.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","3203920.8","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","236722.81","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","244885.67","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5510","Production","F1061","Poultry meat preparations","2020","2020","tonnes","4033.91","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","762","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","2507.89","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","2288.03","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0.23","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.01","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","3775.24","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","498.79","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","183.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","718.64","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","718.64","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.66","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.12","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","898.3","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","129.36","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","28.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.15","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.01","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","5141","Food supply quantity (tonnes)","21511.03","Fat of poultry","2020","2020","tonnes","0.14","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million kcal","0.91","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","tonnes","0.01","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","051","Armenia","281","Fats/Year","21511.03","Fat of poultry","2020","2020","tonnes","0.1","I","Imputed value"
