Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","234","Faroe Islands","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","51","T","Unofficial figure"
"TCL","Crops and livestock products","234","Faroe Islands","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.02","T","Unofficial figure"
"TCL","Crops and livestock products","234","Faroe Islands","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","234","Faroe Islands","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","388.47","T","Unofficial figure"
"TCL","Crops and livestock products","234","Faroe Islands","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1384","T","Unofficial figure"
"TCL","Crops and livestock products","242","Fiji","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","460","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1741","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","13.66","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","11","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3368.03","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","4736","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","364.51","A","Official figure"
"TCL","Crops and livestock products","242","Fiji","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1121","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","631","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5622","Import Value","02151","Chickens","2020","2020","1000 US$","2617","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","14081","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5922","Export Value","02151","Chickens","2020","2020","1000 US$","5590","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1243.46","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1333","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","2677.48","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1246","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4342.45","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","14035","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","10544.53","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","10122","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.36","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.11","A","Official figure"
"TCL","Crops and livestock products","246","Finland","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","250","France","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","21003","A","Official figure"
"TCL","Crops and livestock products","250","France","5622","Import Value","02151","Chickens","2020","2020","1000 US$","35067","A","Official figure"
"TCL","Crops and livestock products","250","France","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","97918","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02151","Chickens","2020","2020","1000 US$","186102","A","Official figure"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","19941.85","A","Official figure"
"TCL","Crops and livestock products","250","France","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","14960","A","Official figure"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","10157.45","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","5542","A","Official figure"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","256.08","A","Official figure"
"TCL","Crops and livestock products","250","France","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","361","A","Official figure"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","1127.17","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","1291","A","Official figure"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","367111.55","A","Official figure"
"TCL","Crops and livestock products","250","France","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","963501","A","Official figure"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","221227.81","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","441213","A","Official figure"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","6384.95","A","Official figure"
"TCL","Crops and livestock products","250","France","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","6644","A","Official figure"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","49145.32","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","42048","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","10","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","550","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","16056.16","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","24688","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.47","A","Official figure"
"TCL","Crops and livestock products","258","French Polynesia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","6","A","Official figure"
"TCL","Crops and livestock products","266","Gabon","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","307","T","Unofficial figure"
"TCL","Crops and livestock products","266","Gabon","5622","Import Value","02151","Chickens","2020","2020","1000 US$","479","T","Unofficial figure"
"TCL","Crops and livestock products","266","Gabon","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","71412.96","T","Unofficial figure"
"TCL","Crops and livestock products","266","Gabon","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","73933","T","Unofficial figure"
"TCL","Crops and livestock products","266","Gabon","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","58.15","T","Unofficial figure"
"TCL","Crops and livestock products","266","Gabon","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","65","T","Unofficial figure"
"TCL","Crops and livestock products","270","Gambia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","5","A","Official figure"
"TCL","Crops and livestock products","270","Gambia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","270","Gambia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","23985.5","A","Official figure"
"TCL","Crops and livestock products","270","Gambia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","7969","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","588","I","Imputed value"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","4151","A","Official figure"
