Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","81","Ghana","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","110.75","I","Valeur imputée"
"PP","Prix à la Production","84","Grèce","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","2767","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","2767","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","3160.5","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","100.16","I","Valeur imputée"
"PP","Prix à la Production","84","Grèce","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","1408.1","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","1408.1","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1608.3","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","96.37","I","Valeur imputée"
"PP","Prix à la Production","84","Grèce","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","1630","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","1630","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1861.8","A","Chiffre officiel"
"PP","Prix à la Production","84","Grèce","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","89.43","I","Valeur imputée"
"PP","Prix à la Production","86","Grenade","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","21101.3","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","21101.3","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","7815.3","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","136.17","I","Valeur imputée"
"PP","Prix à la Production","86","Grenade","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","15969.2","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","15969.2","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","5914.5","A","Chiffre officiel"
"PP","Prix à la Production","86","Grenade","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","102.39","I","Valeur imputée"
"PP","Prix à la Production","90","Guinée","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","25909090.9","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","25909090.9","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2708.7","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","100.01","I","Valeur imputée"
"PP","Prix à la Production","90","Guinée","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","29781538.5","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","29781538.5","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3113.6","A","Chiffre officiel"
"PP","Prix à la Production","90","Guinée","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","105.37","I","Valeur imputée"
"PP","Prix à la Production","90","Guinée","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.85","I","Valeur imputée"
"PP","Prix à la Production","61","Guinée équatoriale","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","99.12","I","Valeur imputée"
"PP","Prix à la Production","61","Guinée équatoriale","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","93.19","I","Valeur imputée"
"PP","Prix à la Production","61","Guinée équatoriale","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","92.95","I","Valeur imputée"
"PP","Prix à la Production","175","Guinée-Bissau","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","148.99","I","Valeur imputée"
"PP","Prix à la Production","175","Guinée-Bissau","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","122.26","I","Valeur imputée"
"PP","Prix à la Production","175","Guinée-Bissau","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","122.26","I","Valeur imputée"
"PP","Prix à la Production","91","Guyana","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","593993.4","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","593993.4","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2848.9","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","104.16","I","Valeur imputée"
"PP","Prix à la Production","91","Guyana","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","558829","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","558829","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","2680.2","A","Chiffre officiel"
"PP","Prix à la Production","91","Guyana","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","128.43","I","Valeur imputée"
"PP","Prix à la Production","95","Honduras","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","106.98","I","Valeur imputée"
"PP","Prix à la Production","95","Honduras","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","111.53","I","Valeur imputée"
"PP","Prix à la Production","95","Honduras","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","111.63","I","Valeur imputée"
"PP","Prix à la Production","97","Hongrie","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","451872","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","451872","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1467.1","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","135.4","I","Valeur imputée"
"PP","Prix à la Production","97","Hongrie","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","256399","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","256399","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","832.5","A","Chiffre officiel"
"PP","Prix à la Production","97","Hongrie","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","87.9","I","Valeur imputée"
"PP","Prix à la Production","97","Hongrie","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","84.31","I","Valeur imputée"
"PP","Prix à la Production","47","Îles Cook","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","84.29","I","Valeur imputée"
"PP","Prix à la Production","47","Îles Cook","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","85.13","I","Valeur imputée"
"PP","Prix à la Production","47","Îles Cook","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","85.13","I","Valeur imputée"
"PP","Prix à la Production","100","Inde","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","112.82","I","Valeur imputée"
"PP","Prix à la Production","100","Inde","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","123.5","I","Valeur imputée"
"PP","Prix à la Production","100","Inde","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","123.75","I","Valeur imputée"
"PP","Prix à la Production","101","Indonésie","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","25765855.7","A","Chiffre officiel"
"PP","Prix à la Production","101","Indonésie","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","25765855.7","A","Chiffre officiel"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1766.9","A","Chiffre officiel"
