Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","47","Îles Cook","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","7.705","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","47","Îles Cook","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","7.938","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","47","Îles Cook","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4.292","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","47","Îles Cook","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","13.223","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","65","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","3.506","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","65","Îles Falkland (Malvinas)","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","1.732","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","65","Îles Falkland (Malvinas)","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","1.774","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","65","Îles Falkland (Malvinas)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0.629","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","65","Îles Falkland (Malvinas)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2.296","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","64","Îles Féroé","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","52.587","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","64","Îles Féroé","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","27.2","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","64","Îles Féroé","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","25.387","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","64","Îles Féroé","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","28.741","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","64","Îles Féroé","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","21.155","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","47.528","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","24.988","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","22.541","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4.539","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","50.808","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","127","Îles Marshall","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","42.706","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","127","Îles Marshall","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","21.877","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","127","Îles Marshall","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","20.83","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","127","Îles Marshall","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","11.825","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","127","Îles Marshall","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","41.426","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","25","Îles Salomon","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","744.498","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","25","Îles Salomon","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","380.922","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","25","Îles Salomon","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","363.576","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","25","Îles Salomon","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","487.611","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","25","Îles Salomon","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","159.686","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","224","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","44.386","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","224","Îles Turques-et-Caïques","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","22.262","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","224","Îles Turques-et-Caïques","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","22.123","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","224","Îles Turques-et-Caïques","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2.363","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","224","Îles Turques-et-Caïques","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","34.59","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","87.707","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","42.478","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","45.228","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4.259","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","100.599","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","37.135","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","17.459","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","19.676","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","16.802","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","15.832","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","243","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","11.616","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","243","Îles Wallis-et-Futuna","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5.587","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","243","Îles Wallis-et-Futuna","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","6.029","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","243","Îles Wallis-et-Futuna","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","11.551","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","243","Îles Wallis-et-Futuna","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Inde","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1402617.695","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Inde","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","724175.468","X","Chiffre de sources internationales",""
