Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","11110.3","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","4604.18","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","3.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","1.69","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.16","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","11580.9","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","1314.24","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","203","Czechia","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","631.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5610","Import quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","75274.25","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","2.82","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","2.22","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0.39","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0.14","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","95598.3","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","13097.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","4591.73","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5610","Import quantity","21511.03","Fat of poultry","2020","2020","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million Kcal","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","281","Fats/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","16017.71","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","10471","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","72425.54","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","3.37","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","2.45","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","0.4","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","0.2","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","114198.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","13648.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","6615.14","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","16","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","143.68","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","15.97","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","67.76","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
