Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","188","Costa Rica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","5034.32","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","2490.812","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","2543.508","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","969.965","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","4074.214","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","28915.449","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","14767.494","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","14147.956","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","12639.438","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","13532.312","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","3953.958","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1904.87","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","2049.088","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1747.114","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","2368.833","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","11176.354","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","5530.297","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","5646.056","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","2621.644","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","8873.848","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","185.018","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","87.928","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","97.09","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","17.883","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","145.612","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1302.247","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","656.653","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","645.595","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","400.589","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","806.754","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","10550.129","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","5200.635","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","5349.494","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","2758.156","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","7875.268","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","26136.312","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","12885.558","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","13250.754","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","9720.959","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","16119.904","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","95989.998","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","47616.599","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","48373.399","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","48656.754","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","40848.447","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","5831.53","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","2900.837","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","2930.693","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","688.897","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","5107.903","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1105.188","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","548.317","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","556.871","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","219.361","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","780.538","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","67.573","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","33.9","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","33.673","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","21.697","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","53.355","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","11008.3","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","5480.943","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","5527.357","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1939.482","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","9168.876","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","17546.065","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","8760.001","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","8786.064","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","6212.001","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","11123.641","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","109315.124","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","55193.553","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","54121.57","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","58900.432","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","44041.052","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","6234.673","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","2962.869","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","3271.804","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1720.558","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","4758.508","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1716.468","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","908.72","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","807.749","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","378.29","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","1027.99","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","3291.271","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1622.323","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","1668.947","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","3186.178","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","2246.038","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1329.669","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","630.001","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","699.668","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","400.194","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","900.365","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1192.729","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","585.072","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","607.658","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1091.4","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","347.895","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","118917.671","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","59626.569","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","59291.103","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","88295.647","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","24463.423","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","3.506","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1.732","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","1.774","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","0.629","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","2.296","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","52.587","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","27.2","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","25.387","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","28.741","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","21.155","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","914.963","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","454.673","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","460.289","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","395.426","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","529.489","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","5529.612","X","Figure from international organizations",""
"OA","Annual population","246","Finland","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","2731.082","X","Figure from international organizations",""
"OA","Annual population","246","Finland","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","2798.53","X","Figure from international organizations",""
"OA","Annual population","246","Finland","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","808.148","X","Figure from international organizations",""
"OA","Annual population","246","Finland","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","4771.979","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","65905.277","X","Figure from international organizations",""
"OA","Annual population","250","France","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","31923.744","X","Figure from international organizations",""
"OA","Annual population","250","France","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","33981.533","X","Figure from international organizations",""
"OA","Annual population","250","France","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","12503.199","X","Figure from international organizations",""
"OA","Annual population","250","France","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","53217.966","X","Figure from international organizations",""
"OA","Annual population","254","French Guiana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","289.055","X","Figure from international organizations",""
"OA","Annual population","254","French Guiana","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","139.68","X","Figure from international organizations",""
"OA","Annual population","254","French Guiana","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","149.375","X","Figure from international organizations",""
"OA","Annual population","254","French Guiana","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","43.105","X","Figure from international organizations",""
"OA","Annual population","254","French Guiana","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","260.877","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","279.209","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","141.529","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","137.68","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","110.556","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","180.188","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","2322.539","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1182.718","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","1139.821","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","213.15","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","1938.139","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","2515.733","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1251.981","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","1263.753","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","858.185","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","1435.308","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","3795.678","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","1767.457","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","2028.222","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","1580.751","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","2317.778","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","83628.708","X","Figure from international organizations",""
"OA","Annual population","276","Germany","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","41291.235","X","Figure from international organizations",""
"OA","Annual population","276","Germany","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","42337.474","X","Figure from international organizations",""
"OA","Annual population","276","Germany","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","18610.145","X","Figure from international organizations",""
"OA","Annual population","276","Germany","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","63930.305","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","31887.809","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","15934.246","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","15953.564","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","13108.188","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","17625.567","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","36.173","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","18.015","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","18.158","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","0","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","35","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","10699.369","X","Figure from international organizations",""
"OA","Annual population","300","Greece","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","5185.175","X","Figure from international organizations",""
"OA","Annual population","300","Greece","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","5514.194","X","Figure from international organizations",""
"OA","Annual population","300","Greece","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","2252.163","X","Figure from international organizations",""
"OA","Annual population","300","Greece","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","8850.409","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","56.08","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","29.584","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","26.495","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","7.22","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","49.552","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","116.341","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","58.55","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","57.791","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","69.37","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","39.938","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","407.394","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","185.794","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","221.6","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","6.733","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","441.694","X","Figure from international organizations",""
"OA","Annual population","316","Guam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","162.158","X","Figure from international organizations",""
"OA","Annual population","316","Guam","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","82.45","X","Figure from international organizations",""
"OA","Annual population","316","Guam","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","79.708","X","Figure from international organizations",""
"OA","Annual population","316","Guam","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","8.542","X","Figure from international organizations",""
"OA","Annual population","316","Guam","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","160.185","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","17357.325","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","8613.994","X","Figure from international organizations",""
